Facility ID,Name,Address,City,State,Zip,Location confidence,Purpose,Operator,Tenant,Location determination,Info source 1,Info source 2,Info source 3,Info source 4,Info source 5,Info source 6,Info source 7,Info source 8,Lat,Long,Date created,Date updated,SizeRank (numeric),Power source,Number of buildings,Cooling source,Facility size (sq ft),Cooling type,Property Size (acres),Project cost,Other info,Status,Status detail,Expected date online,County,Community push-back,Community group website,Information source
1062,Mattameade Tech Campus,Stonewall Jackson Road just east of the Mudd Tavern,,VA,,Medium,,Amazon Data Services Inc,,Other sources,https://co.caroline.va.us/DocumentCenter/View/7255/RZ-02-2023-Orrock-Tech-Camus?bidId=,,,,,,,,38.114647,-77.491153,4/10/2024,10/17/2025,1,,,,"4,500,000",,916,,Sister property to Spotsylvania campus- represents total square footage,Proposed,New,,Caroline,,,PEC
1074,Mattameade Tech Campus,,,VA,,Medium,,Amazon Data Services Inc,,Other sources,https://fredericksburg.com/news/local/data-center-proposals-pile-up-in-spotsylvania/article_0b3a873c-ff26-11ed-97a1-df0bb17d1b49.html,,,,,,,,38.121683,77.504197,7/18/2025,10/17/2025,1,,,,,,162,,Sister property to Caroline campus - expected to provide utilities,Proposed,New,,Spotsylvania,,,PEC
721,MCC5,10740 AIRMAN AVE,,VA,,High,,"UNICORN INTERESTS LLC, CLOUD HQ",,Other sources,https://datacenterhawk.com/marketplace/providers/cloudhq/10740-airman-avenue/mcc5,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=094463,,,,,,,38.719756,-77.493086,4/10/2024,10/17/2025,1,,,,"400,000",,24,,,Proposed,New,,Prince William,,,PEC
992,MCI COMMUNICATION SERVICES LLC VERIZON GLOBAL REAL ESTATE,7777 INFANTRY RIDGE RD,,VA,,High,,MCI COMMUNICATION SERVICES LLC VERIZON GLOBAL REAL ESTATE,,Other sources,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=201953&mtab=property&p=201953,,,,,,,38.804858,-77.512491,4/10/2024,10/17/2025,1,,,,"227,465",,20,,,Operating,Complete,,Prince William,,,PEC
839,ME-DC Pacific,22255 PACIFIC BLVD,,VA,,High,,,,Other sources,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/ec1e84d1-de53-45a8-917e-34be6c131039?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=044267923000&jur=107&taxyr=2025,,,,,,,38.999855,-77.445176,8/8/2025,10/17/2025,1,,,,"589,400",,33,,"Project covers more than one parcel, the acreage represents the combined acreage",Proposed,Redevelopment,,,,,PEC
952,MECP 1 ASHBURN 2 LLC,45831 MARIES RD,,VA,,High,,EdgeCore Digital/Partners Group,,Other sources,https://www.datacenterdynamics.com/en/news/edgecore-buys-land-in-virginia-plans-36mw-data-center/,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=030292034000&jur=107&taxyr=2024&LMparent=20,,,,,,,39.021990,-77.415119,8/1/2025,10/17/2025,1,,,,"348,000",,10,,,Proposed,New,,Loudoun,,,PEC
806,MECP1 ASHBURN 1 LLC,21215 ATLANTIC BLVD,,VA,,High,,,,Other sources,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=030455548000&jur=107&taxyr=2024&LMparent=20,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=030455548000&jur=107&taxyr=2024&LMparent=20,,,,,,,39.028486,-77.427685,8/7/2024,10/17/2025,1,,,,"258,716",,6,,"Shown as ""Storage Warehouse""",Operating,Complete,,,,,PEC
805,MECP2 ASHBURN 2 LLC,21205 ATLANTIC BLVD,,VA,,High,,,,Other sources,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=land_summary&UseSearch=no&pin=029151508000&jur=107&taxyr=2024&LMparent=20,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=land_summary&UseSearch=no&pin=029151508000&jur=107&taxyr=2024&LMparent=20,,,,,,,39.030412,-77.429013,8/7/2024,10/17/2025,1,,,,"258,716",,6,,"Shown as ""Storage Warehouse""",Operating,Complete,,,,,PEC
804,MECP3 ASHBURN 3 LLC,21195 ATLANTIC BLVD,,VA,,High,,,,Other sources,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=041108666000&jur=107&taxyr=2024&LMparent=20,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=041108666000&jur=107&taxyr=2024&LMparent=20,,,,,,,39.032348,-77.429911,8/6/2025,10/17/2025,1,,,,"258,716",,6,,"Shown as ""Storage Warehouse""",Operating,Complete,,,,,PEC
990,MICROSOFT CORPORATION,7745 Piney Branch Ln,,VA,,High,,MICROSOFT CORPORATION,,Other sources,https://egcss.pwcgov.org/SelfService#/plan/99b2ba0d-f246-4c99-b44a-b4b2ccda56bf,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=067772&mtab=property&p=067772,,,,,,,38.784104,-77.567729,4/10/2024,10/17/2025,1,,,,"200,000",,2,,,Proposed,New,,Prince William,,,PEC
771,Mid-County Industrial Park,14901 DUMFRIES RD,,VA,,High,,,,Other sources,https://egcss.pwcgov.org/SelfService#/plan/3dd0c08d-d7fa-483c-8e0f-1913eb303cd0,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=155883&mtab=property&p=155883,,,,,,,38.631560,-77.411529,7/11/2025,10/17/2025,1,,,,"664,715",,64,,This project covers multiple parcels. The total acreage has been represented here. Proffers amended in 2024 to increase the square footage. New footage represented here.,Proposed,New,,,,,PEC
1001,Middletown Data Center,8209 Valley Pike,,VA,,High,,MIDDLETOWN DATA CENTER LLC,,Other sources,https://frdnet.fcva.us/applications/COR_ViewPropertyCards/View_Detail.aspx?mrecno=28249,,,,,,,,39.017650,-78.290931,4/10/2024,10/17/2025,2,,,,"33,483",,6,,,Operating,Complete,,Frederick,,,PEC
812,MONTEREY DC ASSETS,21571 BEAUMEADE CIR,,VA,,High,,MONTEREY DC ASSETS LLC,,Other sources,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=060202337000&jur=107&taxyr=2024&LMparent=20,,,,,,,39.021942,-77.453290,4/10/2024,10/17/2025,1,,,,"164,455",,14,,"Shown as ""Storage Warehouse""",Operating,Complete,,Loudoun,,,PEC
889,NEON AT CELEBRATE VIRGINIA SOUTH,3050 GORDON W SHELTON,,VA,,High,,STACK INFRASTRUCTURE,,Other sources,https://www.datacenterdynamics.com/en/news/stack-infrastructure-files-for-10bn-data-center-in-fredericksburg-virginia/,https://maps.fredericksburgva.gov/ParcelViewer/#/mwl?zoom=16&location=-77.515419_38.317444,,,,,,,38.318707,-77.517353,8/11/2025,10/17/2025,1,,,,,,250,,"No square footage, but 8-12 building anticipated. This project covers multiple parcels. The total acreage has been represented here.",Proposed,New,,,,,PEC
1054,North Creek Tech Campus,Mount Airy Rd,,VA,,Medium,,Amazon Data Services Inc,,Other sources,https://www.louisacounty.gov/faq.aspx?qid=275,,,,,,,,37.968378,-77.953341,4/10/2024,10/17/2025,1,,,,"8,700,000",,1400,,This project covers multiple parcels. The total acreage has been represented here.,Proposed,New,,Louisa,,,PEC
987,Northrop Grumman Systems Corporation,7555 COLSHIRE DR,,VA,,High,,NORTHROP GRUMMAN SYSTEMS CORP,,Other sources,,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0303%2028%20%20%20%20%20%20C2&jur=129&taxyr=2025,,,,,,,38.921877,-77.206844,4/10/2024,10/17/2025,1,,,,"602,257",,12,,,Operating,Complete,,Fairfax,,,PEC
888,Northrop Grummon Systems Corporation,2980 FAIRVIEW PARK DR,,VA,,High,,NORTHROP GRUMMAN SYSTEMS CORP,,Other sources,,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0494%2013%20%200013&jur=129&taxyr=2025,,,,,,,38.867814,-77.215622,4/10/2024,10/17/2025,1,,,,"358,898",,6,,,Operating,Complete,,Fairfax,,,PEC
912,Northwoods Property,43649 LIGHT SPEED PLZ,,VA,,High,,Amazon Data Services Inc,,Other sources,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/3399a93f-9e75-48d2-a377-ecd0d9be35c1?tab=attachments,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=122207249000&jur=107&taxyr=2025&LMparent=20,,,,,,,38.980716,-77.493818,8/6/2025,10/17/2025,1,,,,"263,340",,80,,"Four buildings, building A is complete and has been removed from the square footage. This parcel may be divided in the future. Expansions total 755,090 sq ft",Operating,Expansion proposed,,Loudoun,,,PEC
747,"NOVA MANGO FARMS LLC
 C/O CORPORATION SERVICE COMPANY",13001 ROLLINS FORD RD,,VA,,High,,"NOVA MANGO FARMS LLC
 C/O CORPORATION SERVICE COMPANY",,Other sources,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=001687&mtab=property&p=001687,,,,,,,38.776191,-77.583403,4/10/2024,10/17/2025,1,,,,"578,290",,254,,,Operating,Complete,,Prince William,,,PEC
922,NTT Global Data Centers,44245 GIGABIT PLZ,,VA,,High,,NTT GLOBAL DATA CENTERS VA LLC,,Other sources,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/D44DB647-CD20-4FAD-8BEF-A0CDEBD6372B?tab=attachments,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=088407447000&jur=107&taxyr=2024&LMparent=20,,,,,,,39.018154,-77.472889,8/11/2025,10/17/2025,3,,,,"1,376,853",,78,,"Computer Center. Building 7 expansion 270,856 sq ft, Building 9 expansion 220,132 sq feet",Operating,Expansion proposed,,Loudoun,,,PEC
863,NV-4 CYRUSONE LLC,22811 INTERNATIONAL DR,,VA,,High,,C1 NORTHERN VIRGINIA - STERLING IV LLC,,Other sources,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=034462865000&jur=107&taxyr=2024&LMparent=20,,,,,,,38.984685,-77.425815,4/10/2024,10/17/2025,3,,,,"128,500",,10,,Computer Center,Operating,Complete,,Loudoun,,,PEC
957,NV-8 CYRUSONE,45905 MARIES RD,,VA,,High,,C1 NORTHERN VIRGINIA - STERLING VIII LLC,,Other sources,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=030296913000&jur=107&taxyr=2024,,,,,,,39.021246,-77.413366,4/10/2024,10/17/2025,1,,,,"154,100",,10,,Computer Center,Operating,Complete,,Loudoun,,,PEC
909,NV-9 CYRUSONE,43290 OLD OX RD,,VA,,High,,C1 NORTHERN VIRGINIA - STERLING IX LLC,,Other sources,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/E6B940CA-E483-458E-A83C-1C54477A8FA5?tab=attachments,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=124369522000&jur=107&taxyr=2024&LMparent=20,,,,,,,38.958665,-77.505071,8/6/2025,10/17/2025,5,,,,"525,482",,40,,"Building 1, Building 2 158,696 sq ft expansion proposed",Operating,Expansion proposed,,Loudoun,,,PEC
832,NVA01 STACK INFRASTRUCTURE,22080 PACIFIC BLVD,,VA,,High,,"SI NVA01, LLC",,Other sources,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=044261032000&jur=107&taxyr=2024&LMparent=20,,,,,,,39.004542,-77.441976,4/10/2024,10/17/2025,1,,,,"180,000",,16,,Computer Center,Operating,Complete,,Loudoun,,,PEC
1015,NVA05A & NVA05B Proffer Amendment and Rezoning,9101 FREEDOM CENTER BLVD,,VA,,High,,,,Other sources,https://egcss.pwcgov.org/SelfService#/plan/19004ff1-7e88-4661-9d3f-ad33ecaa1da2,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=023467,,,,,,,38.760542,-77.515360,7/14/2025,10/17/2025,1,,,,"814,777",,37,,This project covers multiple parcels. The total acreage has been represented here. Proffers amended to increase square footage in 2024,Proposed,New,,,,,PEC
788,NVA06 Campus,19265 COMPASS CREEK PKWY,,VA,,High,,STACK INFRASTRUCTURE,,Other sources,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/permit/c5987365-88d6-4775-92c7-1ee4c5fdc8d3?tab=attachments,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=land_summary&UseSearch=no&pin=234371847001&jur=107&taxyr=2025&LMparent=20,,,,,,,39.080228,-77.564728,8/6/2025,10/17/2025,3,,,,"388,150",,9,,SI NVA06A,Operating,Complete,,Loudoun,,,PEC
789,NVA06 Campus,19275 COMPASS CREEK PKWY SE,,VA,,High,,STACK INFRASTRUCTURE,,Other sources,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/permit/c5987365-88d6-4775-92c7-1ee4c5fdc8d3?tab=attachments,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=234371847002&jur=107&taxyr=2025&LMparent=20,,,,,,,39.082627,-77.565232,8/6/2025,10/17/2025,3,,,,"232,886",,5,,SI NVA06B,Operating,Complete,,Loudoun,,,PEC
1023,NVA15 LLC,9650 HORNBAKER RD,,VA,,High,,STACK INFRASTRUCTURE,,Other sources,https://www.insidenova.com/headlines/stack-infrastructure-finalizes-1-8m-square-feet-in-bristow/article_557b56ba-8289-11ed-8ad6-ebd8be2d9699.html,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=264056,,,,,,,38.743851,-77.537579,4/10/2024,10/17/2025,3,,,,"24,000",,32,,,Proposed,New,,Prince William,,,PEC
1020,NVA16 LLC,9530 HORNBAKER RD,,VA,,High,,Amazon Data Services Inc,,Other sources,https://www.insidenova.com/headlines/stack-infrastructure-finalizes-1-8m-square-feet-in-bristow/article_557b56ba-8289-11ed-8ad6-ebd8be2d9699.html,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=001510,,,,,,,38.748555,-77.537438,4/10/2024,10/17/2025,3,,,,"24,000",,31,,,Proposed,New,,Prince William,,,PEC
713,Oaklawn,101 OAKLAWN DR,,VA,,High,,,,Other sources,https://www.loudountimes.com/0local-or-not/1local/oaklawn-data-center-affordable-housing-proposal-faces-public-pushback/article_d731930a-5a9a-11ef-bb44-0f2c1a71197b.html,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?sIndex=3&idx=1,,,,,,,39.091972,-77.560566,8/28/2024,10/17/2025,1,,,,"700,000",,26,,"Denied, but under litigation",Proposed,Redevelopment,,,,,PEC
1057,Old Potomac Church Data Center,Old Potomac Church Road,,VA,,Medium,,,,Other sources,"https://staffordcountyva.gov/government/departments_p-z/planning_and_zoning/long_range/rezonings,_cups,_comp_plan_amendments/development_review_meetings_new_applications.php",,,,,,,,38.411322,-77.404247,4/10/2024,10/17/2025,1,,,,"510,000",,50,,,Proposed,New,,,,,PEC
899,Orme Farm Rezoning,41451 SHREVE MILL RD,,VA,,High,,Van Metre Communities LLC/Roy Barnett,,Other sources,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/1E44BC95-A7BA-4323-86B8-C41ADFE4A88E?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=236387331000&jur=107&taxyr=2024,,,,,,,39.059394,-77.557965,8/11/2025,10/17/2025,1,,,,"508,000",,11,,,Proposed,New,,Loudoun,,,PEC
1049,Paragon Park Lot 3B,Intersection of Pacific Blvd and Charles View Dr,,VA,,Medium,,BlackChamber Group,,Other sources,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/D175A1D3-E983-41D9-B593-3D5C69B1B3E4?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=043395471000&jur=107&taxyr=2024,,,,,,,39.015170,-77.434752,8/6/2025,10/17/2025,1,,,,"405,611",,50,,,Proposed,New,,Loudoun,,,PEC
1034,"PARKSTONE TECH PARK, LLC",Conference Center Dr,,VA,,Medium,,"PARKSTONE TECH PARK, LLC",,Other sources,https://plus.fairfaxcounty.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Zoning&TabName=Zoning&capID1=20HS5&capID2=00000&capID3=003UO&agencyCode=FFX,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0434%2006%20%200037B&jur=129&taxyr=2025,,,,,,,38.872550,-77.465633,4/10/2024,10/17/2025,1,,,,"500,000",,19,,,Proposed,New,,Fairfax,,,PEC
760,PARSONS BUSINESS PARK LLC,14237 DUMFRIES RD,,VA,,High,,,,Other sources,https://egcss.pwcgov.org/SelfService#/plan/f202a52f-d21d-48eb-ab3e-8577eaaaff93?tab=attachments,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=099464,,,,,,,38.645597,-77.441595,7/11/2025,10/17/2025,1,,,,"2,628,411",,91,,"This project covers multiple parcels. The total acreage has been represented here. Project was expanded in 2024, the new footage is represented here.",Proposed,New,,,,,PEC
1052,PDCREF 2 Chantilly,Lee Jackson Memorial HWY,,VA,,Medium,,PDCREF 2 CHANTILLY LLC,,Other sources,https://plus.fairfaxcounty.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Zoning&TabName=Zoning&capID1=REC22&capID2=00000&capID3=00GHV&agencyCode=FFX,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0332%2001%20%200006&jur=129&taxyr=2025,,,,,,,38.903057,-77.465251,4/10/2024,10/17/2025,1,,,,"402,000",,79,,,Proposed,New,,Fairfax,,,PEC
753,Perspecta Datacenter Campus,13600 EDS DR,,VA,,High,,Amazon Data Services Inc,,Other sources,https://www.fairfaxcounty.gov/planning-development/sites/planning-development/files/Assets/Documents/PDF/data-centers-report.pdf#page=1,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0244%2001%20%200006B8&jur=129&taxyr=2025,,,,,,,38.923346,-77.426835,4/10/2024,10/17/2025,1,,,,"1,046,632",,48,,"271,471 sq foot expansion of an existing facility",Operating,Expansion proposed,,Fairfax,,,PEC
1025,Pixel Factory,9680 ATLEE COMMONS DRIVE,,VA,,High,,PIXEL FACTORY DEVELOPMENT LLC,,Other sources,https://parcelmap.hanovercounty.gov/,,,,,,,,37.699009,-77.436271,4/10/2024,10/17/2025,1,,,,"6,000",,1,,,Operating,Complete,,Hanover,,,PEC
1002,PORPOISE VENTURES LLC (Digital Realty Trust),8217 LINTON HALL RD,,VA,,High,,PORPOISE VENTURES LLC (Digital Realty Trust),,Other sources,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=204354&mtab=property&p=204354,,,,,,,38.778057,-77.594681,4/10/2024,10/17/2025,1,,,,"227,465",,32,,,Operating,Complete,,Prince William,,,PEC
770,Potomac Technology Park,14854 DUMFRIES RD,,VA,,High,,Plaza Realty Management Inc,,Other sources,https://egcss.pwcgov.org/SelfService/PWCePortal#/plan/a6ee77bc-ded4-40cd-ab62-1a962feb18a1?tab=attachments,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=264531&mtab=property&p=264531,,,,,,,38.630247,-77.422469,4/10/2024,10/17/2025,1,,,,"1,160,000",,52,,square footage includes all impervious surface,Proposed,New,,Prince William,,,PEC
811,PowerHouse/AREP ABX-1,21529 BEAUMEADE CIR,,VA,,High,,AREP BEAUMEADE LLC,,Other sources,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=042152579000&jur=107&taxyr=2024&LMparent=20,,,,,,,39.019579,-77.450494,4/10/2024,10/17/2025,1,,,,"259,194",,10,,Computer Center,Operating,Complete,,Loudoun,,,PEC
1024,POWERLOFT @ INNOVATION I,9651 HORNBAKER RD,,VA,,High,,POWERLOFT @ INNOVATION I,,Other sources,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=248042&mtab=property&p=248042,,,,,,,38.747359,-77.531767,4/10/2024,10/17/2025,1,,,,"247,608",,20,,,Operating,Complete,,Prince William,,,PEC
1072,Prince William Digital Gateway,,,VA,,Medium,,"Compass, QTS Data Centers",,Other sources,https://egcss.pwcgov.org/SelfService#/plan/b0fcafed-a7f4-4ea1-8f83-e71a94ebf4f9?tab=attachments,,,,,,,,,-77.568740,4/10/2024,10/17/2025,1,,,,"10,700,000",,1760,,,Proposed,New,,Prince William,,,PEC
799,Project Celtic Phase 1,20680 CELTIC PARK DR,,VA,,High,,Google,,Other sources,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/4b096fd7-53cd-49a4-a1c0-32e42413c3c9?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=193186982000&jur=107&taxyr=2024,,,,,,,39.056914,-77.546632,8/11/2025,10/17/2025,1,,,,"743,608",,145,,Building 1 & 2,Operating,"Operating, Expanding",,Loudoun,,,PEC
798,Project Celtic Phase 2,20649 ENERGY PARK DR,,VA,,High,,Google,,Other sources,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/4b096fd7-53cd-49a4-a1c0-32e42413c3c9?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=193186982000&jur=107&taxyr=2024,,,,,,,39.053901,-77.544647,8/11/2025,10/17/2025,1,,,,"1,190,996",,,,"Building 3, 4, & 5",Proposed,Expansion,,Loudoun,,,PEC
998,PROJECT INDUSTRY,8001 INDUSTRIAL PARK CT,,VA,,High,,,,Other sources,https://egcss.pwcgov.org/SelfService#/plan/71a5c10e-0a22-4286-a5c9-b05bff0d3e5f?tab=attachments,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=255992,,,,,,,38.781743,-77.579189,7/12/2025,10/17/2025,1,,,,"1,838,000",,42,,This project covers multiple parcels. The total acreage has been represented here.,Proposed,New,,,,,PEC
985,Project Loch,751 WATKINS CENTRE PKWY,,VA,,High,,,,Other sources,https://chesterfieldfits.com/site/wp-content/uploads/2025/05/25SN1040-Watkins.-Proffers.-Executed.-5.9.25-01718951xBE3E4.pdf,https://www.chesterfield.gov/828/Real-Estate-Assessment-Data#/Details/716706972000002,,,,,,,37.499064,-77.691616,9/12/2025,10/17/2025,1,,,,,,350,,"Square footage not reported. Project covers more than one parcel, the acreage represents the combined acreage",Proposed,New,,,,,PEC
886,Project Peanut,2700 Bermuda Hundred Road,,VA,,High,,,,Other sources,https://www.datacenterdynamics.com/en/news/google-to-invest-9bn-in-virginia-data-centers-plans-new-campus-in-chesterfield-county/,https://www.chesterfield.gov/828/Real-Estate-Assessment-Data#/Details/830651308400000,,,,,,,37.344571,-77.303990,9/12/2025,10/17/2025,1,,,,,,300,,,Proposed,New,,,,,PEC
894,Project Tropical,3951 PORTUGEE RD,,VA,,High,,FACEBOOK INC,,Other sources,https://www3.co.henrico.va.us/comments/main.php?Permit=POD2022-00605&Action=related&Submit=Submit,"https://realestate.henrico.us/ords/cam/f?p=510101:5:::NO::P5_PARCEL_ID,P5_SEARCH_TYPE:850-698-1623,0",,,,,,,37.473799,-77.234778,4/10/2024,10/17/2025,1,,,,"675,000",,475,,White Oak Tech Park Expansion,Proposed,Expansion,,Henrico,,,PEC
975,Project Well,6894 WELLINGTON RD,,VA,,High,,,,Other sources,https://egcss.pwcgov.org/SelfService#/plan/f91d05d2-9f16-4321-8d9d-8c28831b0c2d?tab=attachments,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=094151,,,,,,,38.780552,-77.562635,7/12/2025,10/17/2025,1,,,,"1,341,019",,44,,This project covers multiple parcels. The total acreage has been represented here.,Proposed,New,,,,,PEC
