subbasin,huc8,area_m2,huc8_id,pca_name,internal_mwh,colocation_mwh,hyperscale_mwh,total_mwh,scarcity_factor,plant_state,lat,lon,primary_fuel,co2_tons,water_intensity_m3_per_mwh,carbon_intensity_tons_per_mwh,water_footprint,carbon_footprint
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.453864,-74.863033,SUN,0.0,0.0076,0.0,4640963.084823071,0.0
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.483601,-74.650123,SUN,0.0,0.0076,0.0,4640963.084823071,0.0
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.448674,-74.348879,NG,1815406.783,0.8161136864882087,0.4253111885487631,4640963.084823071,8655565.687477836
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.539051,-74.532375,SUN,0.0,0.0076,0.0,4640963.084823071,0.0
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.475477,-74.320933,SUN,0.0,0.0076,0.0,4640963.084823071,0.0
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.476525,-74.352336,NG,4310.873,0.797026152611596,2.4990568115942025,4640963.084823071,50858644.14547966
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.494804,-74.399511,SUN,0.0,0.0076,0.0,4640963.084823071,0.0
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.450916,-74.717077,SUN,0.0,0.0076,0.0,4640963.084823071,0.0
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.574444,-74.648056,SUN,0.0,0.0076,0.0,4640963.084823071,0.0
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.401528,-74.669697,SUN,0.0,0.0076,0.0,4640963.084823071,0.0
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.5003,-74.3536,SUN,0.0,0.0076,0.0,4640963.084823071,0.0
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.818888,-74.718611,SUN,0.0,0.0076,0.0,4640963.084823071,0.0
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.320556,-74.501667,SUN,0.0,0.0076,0.0,4640963.084823071,0.0
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.313573,-74.4847,SUN,0.0,0.0076,0.0,4640963.084823071,0.0
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.51,-74.328333,SUN,0.0,0.0076,0.0,4640963.084823071,0.0
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.387778,-74.455278,SUN,0.0,0.0076,0.0,4640963.084823071,0.0
Raritan,2030105.0,2863001787.35,2030105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781675,6753524.780382926,20351135.640264146,0.2280444279306486,NJ,40.515,-74.318889,NG,1862016.634,0.6433291973334199,0.38010354034093474,4640963.084823071,7735538.706822977
Northern Long Island,2030201.0,750510623.409,2030201,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.3034913210854786,NY,41.268611,-72.01,DFO,143.482,2.06260616038318,0.8540595238095238,715053.6897897297,2012243.4197321103
Northern Long Island,2030201.0,750510623.409,2030201,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.3034913210854786,NY,40.827149,-73.647473,DFO,5319.401,2.06260616038318,1.1789452570921986,715053.6897897297,2777704.328178939
Northern Long Island,2030201.0,750510623.409,2030201,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.3034913210854786,NY,40.8275,-73.6478,NG,54845.4,0.797026152611596,0.6347626745047895,715053.6897897297,1495559.7113026124
Northern Long Island,2030201.0,750510623.409,2030201,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.3034913210854786,NY,40.8814,-73.2906,MSW,175884.365,1.93755189619717,0.9301031453924337,715053.6897897297,2191409.2423439496
Northern Long Island,2030201.0,750510623.409,2030201,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.3034913210854786,NY,40.916833,-73.129056,NG,98995.472,0.797026152611596,0.33166201090179337,715053.6897897297,781426.4467602803
Northern Long Island,2030201.0,750510623.409,2030201,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.3034913210854786,NY,40.923565,-73.342323,RFO,1787408.143,2.06260616038318,0.6659379693939671,715053.6897897297,1569011.5963880208
Northern Long Island,2030201.0,750510623.409,2030201,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.3034913210854786,NY,40.949696,-73.078507,NG,284229.912,0.797026152611596,0.740442374272205,715053.6897897297,1744550.8817396674
Northern Long Island,2030201.0,750510623.409,2030201,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.3034913210854786,NY,40.826111,-73.232222,SUN,0.0,0.0076,0.0,715053.6897897297,0.0
Northern Long Island,2030201.0,750510623.409,2030201,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.3034913210854786,NY,40.89952,-73.27093,DFO,9.014,2.06260616038318,0.8194545454545454,715053.6897897297,1930710.8824281797
Northern Long Island,2030201.0,750510623.409,2030201,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.3034913210854786,NY,40.96159,-72.864976,DFO,2988.94,2.06260616038318,1.2279950698438784,715053.6897897297,2893270.2345321737
Northern Long Island,2030201.0,750510623.409,2030201,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.3034913210854786,NY,40.957053,-72.865877,DFO,6405.989,2.06260616038318,0.7859144890197521,715053.6897897297,1851687.3998993337
Northern Long Island,2030201.0,750510623.409,2030201,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.3034913210854786,NY,40.956932,-72.877411,DFO,18162.857,2.06260616038318,1.409503213526557,715053.6897897297,3320920.2490465227
Northern Long Island,2030201.0,750510623.409,2030201,New York Independent System Operator,523625.8560242464,331244.6528433955,337159.61481301725,1192030.123680659,0.3034913210854786,NY,41.268611,-72.01,DFO,143.482,2.06260616038318,0.8540595238095238,361770.79700952966,1018064.6797973114
Northern Long Island,2030201.0,750510623.409,2030201,New York Independent System Operator,523625.8560242464,331244.6528433955,337159.61481301725,1192030.123680659,0.3034913210854786,NY,40.827149,-73.647473,DFO,5319.401,2.06260616038318,1.1789452570921986,361770.79700952966,1405338.2606243398
Northern Long Island,2030201.0,750510623.409,2030201,New York Independent System Operator,523625.8560242464,331244.6528433955,337159.61481301725,1192030.123680659,0.3034913210854786,NY,40.8275,-73.6478,NG,54845.4,0.797026152611596,0.6347626745047895,361770.79700952966,756656.2293978102
Northern Long Island,2030201.0,750510623.409,2030201,New York Independent System Operator,523625.8560242464,331244.6528433955,337159.61481301725,1192030.123680659,0.3034913210854786,NY,40.8814,-73.2906,MSW,175884.365,1.93755189619717,0.9301031453924337,361770.79700952966,1108710.9674379127
Northern Long Island,2030201.0,750510623.409,2030201,New York Independent System Operator,523625.8560242464,331244.6528433955,337159.61481301725,1192030.123680659,0.3034913210854786,NY,40.916833,-73.129056,NG,98995.472,0.797026152611596,0.33166201090179337,361770.79700952966,395351.10787544085
Northern Long Island,2030201.0,750510623.409,2030201,New York Independent System Operator,523625.8560242464,331244.6528433955,337159.61481301725,1192030.123680659,0.3034913210854786,NY,40.923565,-73.342323,RFO,1787408.143,2.06260616038318,0.6659379693939671,361770.79700952966,793818.1200203376
Northern Long Island,2030201.0,750510623.409,2030201,New York Independent System Operator,523625.8560242464,331244.6528433955,337159.61481301725,1192030.123680659,0.3034913210854786,NY,40.949696,-73.078507,NG,284229.912,0.797026152611596,0.740442374272205,361770.79700952966,882629.6149820974
Northern Long Island,2030201.0,750510623.409,2030201,New York Independent System Operator,523625.8560242464,331244.6528433955,337159.61481301725,1192030.123680659,0.3034913210854786,NY,40.826111,-73.232222,SUN,0.0,0.0076,0.0,361770.79700952966,0.0
Northern Long Island,2030201.0,750510623.409,2030201,New York Independent System Operator,523625.8560242464,331244.6528433955,337159.61481301725,1192030.123680659,0.3034913210854786,NY,40.89952,-73.27093,DFO,9.014,2.06260616038318,0.8194545454545454,361770.79700952966,976814.5031688601
Northern Long Island,2030201.0,750510623.409,2030201,New York Independent System Operator,523625.8560242464,331244.6528433955,337159.61481301725,1192030.123680659,0.3034913210854786,NY,40.96159,-72.864976,DFO,2988.94,2.06260616038318,1.2279950698438784,361770.79700952966,1463807.114985238
Northern Long Island,2030201.0,750510623.409,2030201,New York Independent System Operator,523625.8560242464,331244.6528433955,337159.61481301725,1192030.123680659,0.3034913210854786,NY,40.957053,-72.865877,DFO,6405.989,2.06260616038318,0.7859144890197521,361770.79700952966,936833.7455486371
Northern Long Island,2030201.0,750510623.409,2030201,New York Independent System Operator,523625.8560242464,331244.6528433955,337159.61481301725,1192030.123680659,0.3034913210854786,NY,40.956932,-72.877411,DFO,18162.857,2.06260616038318,1.409503213526557,361770.79700952966,1680170.2899483482
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.610654,-73.762218,NG,104571.187,0.797026152611596,0.7429516451037649,685563.8932490168,1750462.9564585462
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.7469,-73.4994,NG,243716.046,0.797026152611596,0.5353796200087431,685563.8932490168,1261404.020899998
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.787062,-73.293412,NG,35920.088,0.797026152611596,0.6042676805060225,685563.8932490168,1423710.6781871237
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.781389,-73.243889,SUN,0.0,0.0076,0.0,685563.8932490168,0.0
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.8142,-72.9403,NG,1020749.069,0.797026152611596,0.4120527690415379,685563.8932490168,970834.5261321043
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.921086,-72.743701,SUN,0.0,0.0076,0.0,685563.8932490168,0.0
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.64889,-73.506672,SUN,0.0,0.0076,0.0,685563.8932490168,0.0
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.658333,-73.640556,NG,1266.421,0.797026152611596,4.098463101822336,685563.8932490168,9656359.04494188
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.762465,-73.194441,SUN,0.0,0.0076,0.0,685563.8932490168,0.0
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.7348,-73.3868,MSW,119928.787,1.93755189619717,1.0697230180533752,685563.8932490168,2520366.6067822548
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.7389,-73.5906,MSW,532634.574,1.93755189619717,0.8967289431373374,685563.8932490168,2112776.527639156
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.760833,-73.193889,SUN,0.0,0.0076,0.0,685563.8932490168,0.0
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.763056,-73.323611,SUN,0.0,0.0076,0.0,685563.8932490168,0.0
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.616689,-73.647881,NG,1001520.143,0.797026152611596,0.6972742749607335,685563.8932490168,1642842.8375574634
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.961706,-72.210277,DFO,13052.425,2.06260616038318,0.9497507822164011,685563.8932490168,2237700.8962745396
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.7861,-73.2931,NG,68099.895,0.797026152611596,0.6284075242920024,685563.8932490168,1480586.3882020765
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.6439,-73.5683,NG,24695.634,0.797026152611596,0.6728138945647731,685563.8932490168,1585211.9135717803
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.6447,-73.5683,NG,26223.388,0.797026152611596,0.6024764049074116,685563.8932490168,1419490.2668039056
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,41.1055,-72.3758,DFO,33.433,2.06260616038318,0.8358041048973777,685563.8932490168,1969231.9602771932
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,41.10603,-72.376155,DFO,21105.696,2.06260616038318,0.8757550207468879,685563.8932490168,2063360.0219512382
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.817037,-73.066265,DFO,52106.729,2.06260616038318,1.2084681339579757,685563.8932490168,2847262.9632021
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.797667,-73.033977,SUN,0.0,0.0076,0.0,685563.8932490168,0.0
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.6097,-73.7622,KER,8338.897,2.06260616038318,0.8800017940059097,685563.8932490168,2073365.8134766854
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.6417,-73.7778,NG,328175.285,0.797026152611596,0.5441852773696725,685563.8932490168,1282150.966033178
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.659328,-73.933752,DFO,13.192,2.06260616038318,0.8245,685563.8932490168,1942598.4411118678
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.925278,-72.763333,SUN,0.0,0.0076,0.0,685563.8932490168,0.0
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.861111,-72.847777,SUN,0.0,0.0076,0.0,685563.8932490168,0.0
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.7869,-73.1064,MSW,82342.983,1.93755189619717,1.4776137778814578,685563.8932490168,3481395.0533389174
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.639538,-73.998833,DFO,18.683,2.06260616038318,0.8491886732421253,685563.8932490168,2000767.2442086209
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.688333,-73.630833,DFO,13.686,2.06260616038318,2.281,685563.8932490168,5374247.476259758
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.7264,-73.5892,NG,95053.308,0.797026152611596,0.283494814372833,685563.8932490168,667940.0660569603
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.763056,-73.323611,SUN,0.0,0.0076,0.0,685563.8932490168,0.0
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.58549,-73.965581,DFO,120.539,2.06260616038318,0.8313034482758621,685563.8932490168,1958627.9960116555
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.736611,-73.388424,NG,84788.401,0.797026152611596,0.522913923254351,685563.8932490168,1232033.6836259468
Southern Long Island,2030202.0,5301908562.16,2030202,ISO New England Inc.,1298151.5479056821,524289.2073183419,533651.9568582898,2356092.712082314,0.2909749220535196,NY,40.6561,-73.5922,DFO,140.04,2.06260616038318,1.5559999999999998,685563.8932490168,3666080.26000008
